pillar;brand_id;merchant_name;product_type;tpt;tpv;month
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;1;1,000,000;Nov-24
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1704361725107;TrustYSure;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;616;1,520,939,750;Oct-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;616;1,520,939,750;Oct-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;594;1,522,028,750;Nov-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;594;1,522,028,750;Nov-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;544;1,461,740,500;Dec-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;544;1,461,740,500;Dec-24
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;263;711,601,000;Jan-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;263;711,601,000;Jan-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;609;1,538,191,000;Feb-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;609;1,538,191,000;Feb-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;749;1,999,767,000;Mar-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;749;1,999,767,000;Mar-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;695;1,847,579,250;Apr-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;695;1,847,579,250;Apr-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;758;1,958,173,250;May-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;758;1,958,173,250;May-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;643;1,827,493,250;Jun-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;643;1,827,493,250;Jun-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;727;2,095,780,500;Jul-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;727;2,095,780,500;Jul-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;707;1,851,209,250;Aug-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;707;1,851,209,250;Aug-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;516;1,452,576,000;Sep-25
Wallets_Billing;BRN-0101-1706685530553;DokuNext;Sub Account;516;1,452,576,000;Sep-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;1;5;May-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;1;1;Jun-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1719391594247;NovaRGo;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;1;5;May-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;1;1;Jun-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1719817700458;TrustFGo;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;2;10;May-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;1;5;Jun-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1719819564180;NeoPOne;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;5;60,001;Nov-24
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;4;47;Dec-24
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;6;114;Jan-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;1;12;Feb-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;2;24;Apr-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;1;8;Jun-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1730198172875;TrustMate;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;3;73;Nov-24
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;1,389;32,509,000;Dec-24
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;2;86;Jan-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1731660760231;WealthWDesk;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;6;72;Dec-24
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1732503709874;OmniYPoint;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;34;2,080,000;Mar-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;8;510;Apr-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;1;10;Jun-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;11;1,340,000;Aug-25
Wallets_Billing;BRN-0101-1734591448457;PulseZGo;WaaS;6;975;Sep-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;2;188;Feb-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;28;72,596,505;Mar-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;38;104,576,832;Apr-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;28;83,302,812;May-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;45;128,641,123;Jun-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;71;135,162,491;Jul-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;30;63,974,280;Aug-25
Wallets_Billing;BRN-0101-1736310001195;NetYNet;WaaS;23;46,924,801;Sep-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Oct-24
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Nov-24
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Dec-24
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Jan-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Feb-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Mar-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Apr-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;1;780;May-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;1;540;Jun-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;1;325;Jul-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Aug-25
Wallets_Billing;BRN-0101-1738776384023;LumiYVault;Sub Account;0;0;Sep-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;15,502;556,561,292;Jun-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;56,775;2,167,078,182;Jul-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;50,679;1,892,324,166;Aug-25
Wallets_Billing;BRN-0101-1740987217384;SureBOne;WaaS;49,639;1,933,553,336;Sep-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;27;3,036,000;Aug-25
Wallets_Billing;BRN-0101-1741664837056;NeoNSure;WaaS;1;8,400,000;Sep-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;6;73,8;Apr-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;1;1,476,000;Aug-25
Wallets_Billing;BRN-0101-1742865251829;LumiDesk;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Oct-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Nov-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Dec-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Jan-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Feb-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Mar-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Apr-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;May-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Jun-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;0;0;Jul-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;201;435,768,501;Aug-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;270;4,169,979,755;Aug-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;Sub Account;562;3,137,516,718;Sep-25
Wallets_Billing;BRN-0101-1744627946079;VaultGate;WaaS;757;9,836,672,774;Sep-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Oct-24
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Nov-24
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Dec-24
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Jan-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Feb-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Mar-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Apr-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;May-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Jun-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Jul-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;6;60;Aug-25
Wallets_Billing;BRN-0101-1744628859070;CoreQSure;Sub Account;0;0;Sep-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Oct-24
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Nov-24
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Dec-24
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Jan-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Feb-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Mar-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Apr-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;2;778,815;May-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;1,038;2,124,961,001;Jun-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Jul-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Aug-25
Wallets_Billing;BRN-0101-1747122261973;CredECore;Sub Account;0;0;Sep-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;112;5,506,012;May-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;212;12,080,008;Jun-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;168;7,673,373;Jul-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;243;10,902,865;Aug-25
Wallets_Billing;BRN-0101-1747276215234;FlexSPoint;WaaS;114;7,204,656;Sep-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;16;799,23;May-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;36;2,937,335;Jun-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;71;10,279,580;Jul-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;50;3,377,472;Aug-25
Wallets_Billing;BRN-0101-1747276482661;VaultALink;WaaS;48;2,568,799;Sep-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;486;18,501,001;Jun-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;843;31,623,000;Jul-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;737;27,092,000;Aug-25
Wallets_Billing;BRN-0101-1748243954446;LinkIPay;WaaS;701;22,829,000;Sep-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Jan-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;May-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0101-1753952069659;LinkHDesk;WaaS;16;2,543,000;Sep-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Oct-24
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Nov-24
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Dec-24
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;30;363,758,595;Jan-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Feb-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Mar-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Apr-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;May-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Jun-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Jul-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Aug-25
Wallets_Billing;BRN-0102-1696936234008;NeoHub;WaaS;0;0;Sep-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;187;14,082,192;Oct-24
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;206;9,877,626;Nov-24
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;190;9,739,513;Dec-24
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;143;8,732,330;Jan-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;86;5,348,749;Feb-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;61;36,498,828;Mar-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;47;7,084,874;Apr-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;73;5,636,744;May-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;19;925,237;Jun-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;38;3,732,681;Jul-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;50;2,622,645;Aug-25
Wallets_Billing;BRN-0102-1704689354676;FlexHAxis;WaaS;82;3,555,987;Sep-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Oct-24
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Nov-24
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;1;1,058,800;Dec-24
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;1;6,003,997;Jan-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Feb-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Mar-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Apr-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;1;2,228,320;May-25
Wallets_Billing;BRN-0102-1705648477808;DataDHub;Sub Account;0;0;Jun-25
